时间戳,通道1,通道2,通道3
5783.0,-0.978581,-0.591169,0.098278
5784.0,-0.977268,-0.580987,0.117017
5785.0,-0.975917,-0.570714,0.135716
5786.0,-0.974527,-0.56035,0.154366
5787.0,-0.973099,-0.549898,0.172961
5788.0,-0.971632,-0.539359,0.191494
5789.0,-0.970127,-0.528735,0.20996
5790.0,-0.968583,-0.518027,0.228351
5791.0,-0.967001,-0.507238,0.246661
5792.0,-0.965382,-0.496368,0.264883
5793.0,-0.963724,-0.48542,0.283011
5794.0,-0.962028,-0.474396,0.301039
5795.0,-0.960294,-0.463296,0.318959
5796.0,-0.958522,-0.452123,0.336767
5797.0,-0.956712,-0.440879,0.354454
5798.0,-0.954865,-0.429566,0.372016
5799.0,-0.952979,-0.418184,0.389445
5800.0,-0.951057,-0.406737,0.406737
5801.0,-0.949096,-0.395225,0.423883
5802.0,-0.947098,-0.383651,0.440879
5803.0,-0.945063,-0.372016,0.457719
5804.0,-0.942991,-0.360322,0.474396
5805.0,-0.940881,-0.348572,0.490904
5806.0,-0.938734,-0.336767,0.507238
5807.0,-0.93655,-0.324908,0.523391
5808.0,-0.934329,-0.312998,0.539359
5809.0,-0.932071,-0.301039,0.555135
5810.0,-0.929776,-0.289032,0.570714
5811.0,-0.927445,-0.276979,0.58609
5812.0,-0.925077,-0.264883,0.601257
5813.0,-0.922673,-0.252745,0.616211
5814.0,-0.920232,-0.240567,0.630947
5815.0,-0.917755,-0.228351,0.645458
5816.0,-0.915241,-0.216099,0.659739
5817.0,-0.912692,-0.203813,0.673787
5818.0,-0.910106,-0.191494,0.687595
5819.0,-0.907484,-0.179146,0.701158
5820.0,-0.904827,-0.166769,0.714473
5821.0,-0.902134,-0.154366,0.727533
5822.0,-0.899405,-0.141938,0.740335
5823.0,-0.896641,-0.129488,0.752875
5824.0,-0.893841,-0.117017,0.765146
5825.0,-0.891007,-0.104528,0.777146
5826.0,-0.888136,-0.092023,0.78887
5827.0,-0.885231,-0.079503,0.800313
5828.0,-0.882291,-0.06697,0.811472
5829.0,-0.879316,-0.054427,0.822343
5830.0,-0.876307,-0.041876,0.832921
5831.0,-0.873262,-0.029317,0.843204
5832.0,-0.870184,-0.016754,0.853187
5833.0,-0.867071,-0.004189,0.862867
5834.0,-0.863923,0.008377,0.87224
5835.0,-0.860742,0.020942,0.881303
5836.0,-0.857527,0.033504,0.890054
5837.0,-0.854277,0.04606,0.898488
5838.0,-0.850994,0.058609,0.906603
5839.0,-0.847678,0.071149,0.914395
5840.0,-0.844328,0.083678,0.921863
5841.0,-0.840945,0.096193,0.929003
5842.0,-0.837528,0.108693,0.935814
5843.0,-0.834078,0.121176,0.942291
5844.0,-0.830596,0.13364,0.948434
5845.0,-0.827081,0.146083,0.95424
5846.0,-0.823533,0.158503,0.959707
5847.0,-0.819952,0.170897,0.964833
5848.0,-0.816339,0.183265,0.969616
5849.0,-0.812694,0.195604,0.974055
5850.0,-0.809017,0.207912,0.978148
5851.0,-0.805308,0.220187,0.981893
5852.0,-0.801567,0.232427,0.985289
5853.0,-0.797794,0.244631,0.988335
5854.0,-0.79399,0.256795,0.99103
5855.0,-0.790155,0.26892,0.993373
5856.0,-0.786288,0.281002,0.995363
5857.0,-0.782391,0.293039,0.996999
5858.0,-0.778462,0.305031,0.998281
5859.0,-0.774503,0.316974,0.999208
5860.0,-0.770513,0.328867,0.999781
5861.0,-0.766493,0.340708,0.999998
5862.0,-0.762443,0.352495,0.99986
5863.0,-0.758362,0.364227,0.999366
5864.0,-0.754251,0.375901,0.998518
5865.0,-0.750111,0.387516,0.997314
5866.0,-0.745941,0.399069,0.995757
5867.0,-0.741742,0.41056,0.993845
5868.0,-0.737513,0.421985,0.991581
5869.0,-0.733255,0.433345,0.988964
5870.0,-0.728969,0.444635,0.985996
5871.0,-0.724653,0.455856,0.982678
5872.0,-0.720309,0.467004,0.97901
5873.0,-0.715936,0.478079,0.974994
5874.0,-0.711536,0.489078,0.970633
5875.0,-0.707107,0.5,0.965926
5876.0,-0.70265,0.510843,0.960876
5877.0,-0.698165,0.521605,0.955485
5878.0,-0.693653,0.532285,0.949754
5879.0,-0.689114,0.542881,0.943686
5880.0,-0.684547,0.553392,0.937282
5881.0,-0.679953,0.563814,0.930545
5882.0,-0.675333,0.574148,0.923478
5883.0,-0.670686,0.584391,0.916083
5884.0,-0.666012,0.594542,0.908362
5885.0,-0.661312,0.604599,0.900319
5886.0,-0.656586,0.614561,0.891955
5887.0,-0.651834,0.624425,0.883275
5888.0,-0.647056,0.634191,0.874281
5889.0,-0.642253,0.643857,0.864976
5890.0,-0.637424,0.653421,0.855364
5891.0,-0.63257,0.662881,0.845448
5892.0,-0.627691,0.672238,0.835232
5893.0,-0.622788,0.681488,0.824719
5894.0,-0.61786,0.69063,0.813913
5895.0,-0.612907,0.699663,0.802817
5896.0,-0.60793,0.708586,0.791437
5897.0,-0.60293,0.717397,0.779775
5898.0,-0.597905,0.726095,0.767836
5899.0,-0.592857,0.734678,0.755625
5900.0,-0.587785,0.743145,0.743145
5901.0,-0.58269,0.751494,0.730401
5902.0,-0.577573,0.759725,0.717397
5903.0,-0.572432,0.767836,0.704139
5904.0,-0.567269,0.775826,0.69063
5905.0,-0.562083,0.783693,0.676876
5906.0,-0.556876,0.791437,0.662881
5907.0,-0.551646,0.799055,0.648651
5908.0,-0.546394,0.806548,0.634191
5909.0,-0.541121,0.813913,0.619505
5910.0,-0.535827,0.821149,0.604599
5911.0,-0.530511,0.828256,0.589478
5912.0,-0.525175,0.835232,0.574148
5913.0,-0.519817,0.842076,0.558614
5914.0,-0.51444,0.848787,0.542881
5915.0,-0.509041,0.855364,0.526956
5916.0,-0.503623,0.861806,0.510843
5917.0,-0.498185,0.868112,0.494549
5918.0,-0.492727,0.874281,0.478079
5919.0,-0.48725,0.880312,0.461439
5920.0,-0.481754,0.886204,0.444635
5921.0,-0.476238,0.891955,0.427673
5922.0,-0.470704,0.897566,0.41056
5923.0,-0.465151,0.903036,0.3933
5924.0,-0.45958,0.908362,0.375901
5925.0,-0.45399,0.913545,0.358368
5926.0,-0.448383,0.918584,0.340708
5927.0,-0.442758,0.923478,0.322927
5928.0,-0.437116,0.928226,0.305031
5929.0,-0.431456,0.932828,0.287026
5930.0,-0.425779,0.937282,0.26892
5931.0,-0.420086,0.941588,0.250718
5932.0,-0.414376,0.945746,0.232427
5933.0,-0.408649,0.949754,0.214053
5934.0,-0.402906,0.953612,0.195604
5935.0,-0.397148,0.957319,0.177085
5936.0,-0.391374,0.960876,0.158503
5937.0,-0.385584,0.964281,0.139864
5938.0,-0.379779,0.967533,0.121176
5939.0,-0.373959,0.970633,0.102445
5940.0,-0.368125,0.973579,0.083678
5941.0,-0.362275,0.976371,0.064881
5942.0,-0.356412,0.97901,0.04606
5943.0,-0.350534,0.981494,0.027224
5944.0,-0.344643,0.983823,0.008377
5945.0,-0.338738,0.985996,-0.010472
5946.0,-0.33282,0.988014,-0.029317
5947.0,-0.326888,0.989876,-0.048152
5948.0,-0.320944,0.991581,-0.06697
5949.0,-0.314987,0.99313,-0.085765
5950.0,-0.309017,0.994522,-0.104528
5951.0,-0.303035,0.995757,-0.123255
5952.0,-0.297042,0.996835,-0.141938
5953.0,-0.291036,0.997755,-0.16057
5954.0,-0.285019,0.998518,-0.179146
5955.0,-0.278991,0.999123,-0.197657
5956.0,-0.272952,0.99957,-0.216099
5957.0,-0.266902,0.99986,-0.234463
5958.0,-0.260842,0.999991,-0.252745
5959.0,-0.254771,0.999965,-0.270936
5960.0,-0.24869,0.999781,-0.289032
5961.0,-0.242599,0.999439,-0.307024
5962.0,-0.236499,0.998939,-0.324908
5963.0,-0.230389,0.998281,-0.342676
5964.0,-0.224271,0.997466,-0.360322
5965.0,-0.218143,0.996493,-0.377841
5966.0,-0.212007,0.995363,-0.395225
5967.0,-0.205863,0.994075,-0.412469
5968.0,-0.19971,0.992631,-0.429566
5969.0,-0.193549,0.99103,-0.44651
5970.0,-0.187381,0.989272,-0.463296
5971.0,-0.181206,0.987359,-0.479917
5972.0,-0.175023,0.985289,-0.496368
5973.0,-0.168833,0.983064,-0.512642
5974.0,-0.162637,0.980683,-0.528735
5975.0,-0.156434,0.978148,-0.544639
5976.0,-0.150226,0.975458,-0.56035
5977.0,-0.144011,0.972614,-0.575862
5978.0,-0.13779,0.969616,-0.591169
5979.0,-0.131564,0.966466,-0.606266
5980.0,-0.125333,0.963163,-0.621148
5981.0,-0.119097,0.959707,-0.635809
5982.0,-0.112856,0.9561,-0.650244
5983.0,-0.106611,0.952343,-0.664448
5984.0,-0.100362,0.948434,-0.678416
5985.0,-0.094108,0.944376,-0.692143
5986.0,-0.087851,0.940169,-0.705624
5987.0,-0.081591,0.935814,-0.718855
5988.0,-0.075327,0.93131,-0.73183
5989.0,-0.06906,0.92666,-0.744545
5990.0,-0.062791,0.921863,-0.756995
5991.0,-0.056519,0.916921,-0.769177
5992.0,-0.050244,0.911834,-0.781085
5993.0,-0.043968,0.906603,-0.792715
5994.0,-0.03769,0.901228,-0.804064
5995.0,-0.031411,0.895712,-0.815128
5996.0,-0.02513,0.890054,-0.825902
5997.0,-0.018848,0.884255,-0.836382
5998.0,-0.012566,0.878317,-0.846565
5999.0,-0.006283,0.87224,-0.856447
6000.0,-0.0,0.866025,-0.866025
6001.0,0.006283,0.859674,-0.875296
6002.0,0.012566,0.853187,-0.884255
6003.0,0.018848,0.846565,-0.8929
6004.0,0.02513,0.839809,-0.901228
6005.0,0.031411,0.832921,-0.909236
6006.0,0.03769,0.825902,-0.916921
6007.0,0.043968,0.818751,-0.92428
6008.0,0.050244,0.811472,-0.93131
6009.0,0.056519,0.804064,-0.93801
6010.0,0.062791,0.79653,-0.944376
6011.0,0.06906,0.78887,-0.950407
6012.0,0.075327,0.781085,-0.9561
6013.0,0.081591,0.773177,-0.961454
6014.0,0.087851,0.765146,-0.966466
6015.0,0.094108,0.756995,-0.971134
6016.0,0.100362,0.748724,-0.975458
6017.0,0.106611,0.740335,-0.979435
6018.0,0.112856,0.73183,-0.983064
6019.0,0.119097,0.723208,-0.986343
6020.0,0.125333,0.714473,-0.989272
6021.0,0.131564,0.705624,-0.99185
6022.0,0.13779,0.696664,-0.994075
6023.0,0.144011,0.687595,-0.995947
6024.0,0.150226,0.678416,-0.997466
6025.0,0.156434,0.669131,-0.99863
6026.0,0.162637,0.659739,-0.999439
6027.0,0.168833,0.650244,-0.999893
6028.0,0.175023,0.640646,-0.999991
6029.0,0.181206,0.630947,-0.999735
6030.0,0.187381,0.621148,-0.999123
6031.0,0.193549,0.611251,-0.998156
6032.0,0.19971,0.601257,-0.996835
6033.0,0.205863,0.591169,-0.995159
6034.0,0.212007,0.580987,-0.99313
6035.0,0.218143,0.570714,-0.990748
6036.0,0.224271,0.56035,-0.988014
6037.0,0.230389,0.549898,-0.984929
6038.0,0.236499,0.539359,-0.981494
6039.0,0.242599,0.528735,-0.97771
6040.0,0.24869,0.518027,-0.973579
6041.0,0.254771,0.507238,-0.969102
6042.0,0.260842,0.496368,-0.964281
6043.0,0.266902,0.48542,-0.959117
6044.0,0.272952,0.474396,-0.953612
6045.0,0.278991,0.463296,-0.947768
6046.0,0.285019,0.452123,-0.941588
6047.0,0.291036,0.440879,-0.935073
6048.0,0.297042,0.429566,-0.928226
6049.0,0.303035,0.418184,-0.92105
6050.0,0.309017,0.406737,-0.913545
6051.0,0.314987,0.395225,-0.905717
6052.0,0.320944,0.383651,-0.897566
6053.0,0.326888,0.372016,-0.889097
6054.0,0.33282,0.360322,-0.880312
6055.0,0.338738,0.348572,-0.871214
6056.0,0.344643,0.336767,-0.861806
6057.0,0.350534,0.324908,-0.852093
6058.0,0.356412,0.312998,-0.842076
6059.0,0.362275,0.301039,-0.83176
6060.0,0.368125,0.289032,-0.821149
6061.0,0.373959,0.276979,-0.810246
6062.0,0.379779,0.264883,-0.799055
6063.0,0.385584,0.252745,-0.787581
6064.0,0.391374,0.240567,-0.775826
6065.0,0.397148,0.228351,-0.763796
6066.0,0.402906,0.216099,-0.751494
6067.0,0.408649,0.203813,-0.738926
6068.0,0.414376,0.191494,-0.726095
6069.0,0.420086,0.179146,-0.713006
6070.0,0.425779,0.166769,-0.699663
6071.0,0.431456,0.154366,-0.686072
6072.0,0.437116,0.141938,-0.672238
6073.0,0.442758,0.129488,-0.658164
6074.0,0.448383,0.117017,-0.643857
6075.0,0.45399,0.104528,-0.62932
6076.0,0.45958,0.092023,-0.614561
6077.0,0.465151,0.079503,-0.599582
6078.0,0.470704,0.06697,-0.584391
6079.0,0.476238,0.054427,-0.568993
6080.0,0.481754,0.041876,-0.553392
6081.0,0.48725,0.029317,-0.537594
6082.0,0.492727,0.016754,-0.521605
6083.0,0.498185,0.004189,-0.505431
6084.0,0.503623,-0.008377,-0.489078
6085.0,0.509041,-0.020942,-0.472551
6086.0,0.51444,-0.033504,-0.455856
6087.0,0.519817,-0.04606,-0.438999
6088.0,0.525175,-0.058609,-0.421985
6089.0,0.530511,-0.071149,-0.404822
6090.0,0.535827,-0.083678,-0.387516
6091.0,0.541121,-0.096193,-0.370071
6092.0,0.546394,-0.108693,-0.352495
6093.0,0.551646,-0.121176,-0.334794
6094.0,0.556876,-0.13364,-0.316974
6095.0,0.562083,-0.146083,-0.299041
6096.0,0.567269,-0.158503,-0.281002
6097.0,0.572432,-0.170897,-0.262863
6098.0,0.577573,-0.183265,-0.244631
6099.0,0.58269,-0.195604,-0.226311
6100.0,0.587785,-0.207912,-0.207912
6101.0,0.592857,-0.220187,-0.189438
6102.0,0.597905,-0.232427,-0.170897
6103.0,0.60293,-0.244631,-0.152296
6104.0,0.60793,-0.256795,-0.13364
6105.0,0.612907,-0.26892,-0.114937
6106.0,0.61786,-0.281002,-0.096193
6107.0,0.622788,-0.293039,-0.077415
6108.0,0.627691,-0.305031,-0.058609
6109.0,0.63257,-0.316974,-0.039783
6110.0,0.637424,-0.328867,-0.020942
6111.0,0.642253,-0.340708,-0.002094
6112.0,0.647056,-0.352495,0.016754
6113.0,0.651834,-0.364227,0.035597
6114.0,0.656586,-0.375901,0.054427
6115.0,0.661312,-0.387516,0.073238
6116.0,0.666012,-0.399069,0.092023
6117.0,0.670686,-0.41056,0.110775
6118.0,0.675333,-0.421985,0.129488
6119.0,0.679953,-0.433345,0.148155
6120.0,0.684547,-0.444635,0.166769
6121.0,0.689114,-0.455856,0.185324
6122.0,0.693653,-0.467004,0.203813
6123.0,0.698165,-0.478079,0.222229
6124.0,0.70265,-0.489078,0.240567
6125.0,0.707107,-0.5,0.258819
6126.0,0.711536,-0.510843,0.276979
6127.0,0.715936,-0.521605,0.295041
6128.0,0.720309,-0.532285,0.312998
6129.0,0.724653,-0.542881,0.330844
6130.0,0.728969,-0.553392,0.348572
6131.0,0.733255,-0.563814,0.366176
6132.0,0.737513,-0.574148,0.383651
6133.0,0.741742,-0.584391,0.400989
6134.0,0.745941,-0.594542,0.418184
6135.0,0.750111,-0.604599,0.435231
6136.0,0.754251,-0.614561,0.452123
6137.0,0.758362,-0.624425,0.468855
6138.0,0.762443,-0.634191,0.48542
6139.0,0.766493,-0.643857,0.501813
6140.0,0.770513,-0.653421,0.518027
6141.0,0.774503,-0.662881,0.534057
6142.0,0.778462,-0.672238,0.549898
6143.0,0.782391,-0.681488,0.565543
6144.0,0.786288,-0.69063,0.580987
6145.0,0.790155,-0.699663,0.596225
6146.0,0.79399,-0.708586,0.611251
6147.0,0.797794,-0.717397,0.62606
6148.0,0.801567,-0.726095,0.640646
6149.0,0.805308,-0.734678,0.655005
6150.0,0.809017,-0.743145,0.669131
6151.0,0.812694,-0.751494,0.683019
6152.0,0.816339,-0.759725,0.696664
6153.0,0.819952,-0.767836,0.710062
6154.0,0.823533,-0.775826,0.723208
6155.0,0.827081,-0.783693,0.736097
6156.0,0.830596,-0.791437,0.748724
6157.0,0.834078,-0.799055,0.761086
6158.0,0.837528,-0.806548,0.773177
6159.0,0.840945,-0.813913,0.784993
6160.0,0.844328,-0.821149,0.79653
6161.0,0.847678,-0.828256,0.807784
6162.0,0.850994,-0.835232,0.818751
6163.0,0.854277,-0.842076,0.829428
6164.0,0.857527,-0.848787,0.839809
6165.0,0.860742,-0.855364,0.849893
6166.0,0.863923,-0.861806,0.859674
6167.0,0.867071,-0.868112,0.86915
6168.0,0.870184,-0.874281,0.878317
6169.0,0.873262,-0.880312,0.887172
6170.0,0.876307,-0.886204,0.895712
6171.0,0.879316,-0.891955,0.903933
6172.0,0.882291,-0.897566,0.911834
6173.0,0.885231,-0.903036,0.91941
6174.0,0.888136,-0.908362,0.92666
6175.0,0.891007,-0.913545,0.93358
6176.0,0.893841,-0.918584,0.940169
6177.0,0.896641,-0.923478,0.946424
6178.0,0.899405,-0.928226,0.952343
6179.0,0.902134,-0.932828,0.957923
6180.0,0.904827,-0.937282,0.963163
6181.0,0.907484,-0.941588,0.96806
6182.0,0.910106,-0.945746,0.972614
6183.0,0.912692,-0.949754,0.976822
6184.0,0.915241,-0.953612,0.980683
6185.0,0.917755,-0.957319,0.984196
6186.0,0.920232,-0.960876,0.987359
6187.0,0.922673,-0.964281,0.990171
6188.0,0.925077,-0.967533,0.992631
6189.0,0.927445,-0.970633,0.994739
6190.0,0.929776,-0.973579,0.996493
6191.0,0.932071,-0.976371,0.997893
6192.0,0.934329,-0.97901,0.998939
6193.0,0.93655,-0.981494,0.999629
6194.0,0.938734,-0.983823,0.999965
6195.0,0.940881,-0.985996,0.999945
6196.0,0.942991,-0.988014,0.99957
6197.0,0.945063,-0.989876,0.99884
6198.0,0.947098,-0.991581,0.997755
6199.0,0.949096,-0.99313,0.996315
6200.0,0.951057,-0.994522,0.994522
6201.0,0.952979,-0.995757,0.992375
6202.0,0.954865,-0.996835,0.989876
6203.0,0.956712,-0.997755,0.987024
6204.0,0.958522,-0.998518,0.983823
6205.0,0.960294,-0.999123,0.980271
6206.0,0.962028,-0.99957,0.976371
6207.0,0.963724,-0.99986,0.972125
6208.0,0.965382,-0.999991,0.967533
6209.0,0.967001,-0.999965,0.962597
6210.0,0.968583,-0.999781,0.957319
6211.0,0.970127,-0.999439,0.951702
6212.0,0.971632,-0.998939,0.945746
6213.0,0.973099,-0.998281,0.939454
6214.0,0.974527,-0.997466,0.932828
6215.0,0.975917,-0.996493,0.925871
6216.0,0.977268,-0.995363,0.918584
6217.0,0.978581,-0.994075,0.910972
6218.0,0.979855,-0.992631,0.903036
6219.0,0.981091,-0.99103,0.894779
6220.0,0.982287,-0.989272,0.886204
6221.0,0.983445,-0.987359,0.877314
6222.0,0.984564,-0.985289,0.868112
6223.0,0.985645,-0.983064,0.858602
6224.0,0.986686,-0.980683,0.848787
6225.0,0.987688,-0.978148,0.838671
6226.0,0.988652,-0.975458,0.828256
6227.0,0.989576,-0.972614,0.817547
6228.0,0.990461,-0.969616,0.806548
6229.0,0.991308,-0.966466,0.795262
6230.0,0.992115,-0.963163,0.783693
6231.0,0.992883,-0.959707,0.771847
6232.0,0.993611,-0.9561,0.759725
6233.0,0.994301,-0.952343,0.747334
6234.0,0.994951,-0.948434,0.734678
6235.0,0.995562,-0.944376,0.72176
6236.0,0.996134,-0.940169,0.708586
6237.0,0.996666,-0.935814,0.69516
6238.0,0.997159,-0.93131,0.681488
6239.0,0.997613,-0.92666,0.667573
6240.0,0.998027,-0.921863,0.653421
6241.0,0.998402,-0.916921,0.639036
6242.0,0.998737,-0.911834,0.624425
6243.0,0.999033,-0.906603,0.609592
6244.0,0.999289,-0.901228,0.594542
6245.0,0.999507,-0.895712,0.579281
6246.0,0.999684,-0.890054,0.563814
6247.0,0.999822,-0.884255,0.548147
6248.0,0.999921,-0.878317,0.532285
6249.0,0.99998,-0.87224,0.516234
6250.0,1.0,-0.866025,0.5
6251.0,0.99998,-0.859674,0.483588
6252.0,0.999921,-0.853187,0.467004
6253.0,0.999822,-0.846565,0.450254
6254.0,0.999684,-0.839809,0.433345
6255.0,0.999507,-0.832921,0.416281
6256.0,0.999289,-0.825902,0.399069
6257.0,0.999033,-0.818751,0.381716
6258.0,0.998737,-0.811472,0.364227
6259.0,0.998402,-0.804064,0.346608
6260.0,0.998027,-0.79653,0.328867
6261.0,0.997613,-0.78887,0.311008
6262.0,0.997159,-0.781085,0.293039
6263.0,0.996666,-0.773177,0.274966
6264.0,0.996134,-0.765146,0.256795
6265.0,0.995562,-0.756995,0.238533
6266.0,0.994951,-0.748724,0.220187
6267.0,0.994301,-0.740335,0.201762
6268.0,0.993611,-0.73183,0.183265
6269.0,0.992883,-0.723208,0.164703
6270.0,0.992115,-0.714473,0.146083
6271.0,0.991308,-0.705624,0.127411
6272.0,0.990461,-0.696664,0.108693
6273.0,0.989576,-0.687595,0.089937
6274.0,0.988652,-0.678416,0.071149
6275.0,0.987688,-0.669131,0.052336
6276.0,0.986686,-0.659739,0.033504
6277.0,0.985645,-0.650244,0.01466
6278.0,0.984564,-0.640646,-0.004189
6279.0,0.983445,-0.630947,-0.023036
6280.0,0.982287,-0.621148,-0.041876
6281.0,0.981091,-0.611251,-0.0607
6282.0,0.979855,-0.601257,-0.079503
6283.0,0.978581,-0.591169,-0.098278
6284.0,0.977268,-0.580987,-0.117017
6285.0,0.975917,-0.570714,-0.135716
6286.0,0.974527,-0.56035,-0.154366
6287.0,0.973099,-0.549898,-0.172961
6288.0,0.971632,-0.539359,-0.191494
6289.0,0.970127,-0.528735,-0.20996
6290.0,0.968583,-0.518027,-0.228351
6291.0,0.967001,-0.507238,-0.246661
6292.0,0.965382,-0.496368,-0.264883
6293.0,0.963724,-0.48542,-0.283011
6294.0,0.962028,-0.474396,-0.301039
6295.0,0.960294,-0.463296,-0.318959
6296.0,0.958522,-0.452123,-0.336767
6297.0,0.956712,-0.440879,-0.354454
6298.0,0.954865,-0.429566,-0.372016
6299.0,0.952979,-0.418184,-0.389445
6300.0,0.951057,-0.406737,-0.406737
6301.0,0.949096,-0.395225,-0.423883
6302.0,0.947098,-0.383651,-0.440879
6303.0,0.945063,-0.372016,-0.457719
6304.0,0.942991,-0.360322,-0.474396
6305.0,0.940881,-0.348572,-0.490904
6306.0,0.938734,-0.336767,-0.507238
6307.0,0.93655,-0.324908,-0.523391
6308.0,0.934329,-0.312998,-0.539359
6309.0,0.932071,-0.301039,-0.555135
6310.0,0.929776,-0.289032,-0.570714
6311.0,0.927445,-0.276979,-0.58609
6312.0,0.925077,-0.264883,-0.601257
6313.0,0.922673,-0.252745,-0.616211
6314.0,0.920232,-0.240567,-0.630947
6315.0,0.917755,-0.228351,-0.645458
6316.0,0.915241,-0.216099,-0.659739
6317.0,0.912692,-0.203813,-0.673787
6318.0,0.910106,-0.191494,-0.687595
6319.0,0.907484,-0.179146,-0.701158
6320.0,0.904827,-0.166769,-0.714473
6321.0,0.902134,-0.154366,-0.727533
6322.0,0.899405,-0.141938,-0.740335
6323.0,0.896641,-0.129488,-0.752875
6324.0,0.893841,-0.117017,-0.765146
6325.0,0.891007,-0.104528,-0.777146
6326.0,0.888136,-0.092023,-0.78887
6327.0,0.885231,-0.079503,-0.800313
6328.0,0.882291,-0.06697,-0.811472
6329.0,0.879316,-0.054427,-0.822343
6330.0,0.876307,-0.041876,-0.832921
6331.0,0.873262,-0.029317,-0.843204
6332.0,0.870184,-0.016754,-0.853187
6333.0,0.867071,-0.004189,-0.862867
6334.0,0.863923,0.008377,-0.87224
6335.0,0.860742,0.020942,-0.881303
6336.0,0.857527,0.033504,-0.890054
6337.0,0.854277,0.04606,-0.898488
6338.0,0.850994,0.058609,-0.906603
6339.0,0.847678,0.071149,-0.914395
6340.0,0.844328,0.083678,-0.921863
6341.0,0.840945,0.096193,-0.929003
6342.0,0.837528,0.108693,-0.935814
6343.0,0.834078,0.121176,-0.942291
6344.0,0.830596,0.13364,-0.948434
6345.0,0.827081,0.146083,-0.95424
6346.0,0.823533,0.158503,-0.959707
6347.0,0.819952,0.170897,-0.964833
6348.0,0.816339,0.183265,-0.969616
6349.0,0.812694,0.195604,-0.974055
6350.0,0.809017,0.207912,-0.978148
6351.0,0.805308,0.220187,-0.981893
6352.0,0.801567,0.232427,-0.985289
6353.0,0.797794,0.244631,-0.988335
6354.0,0.79399,0.256795,-0.99103
6355.0,0.790155,0.26892,-0.993373
6356.0,0.786288,0.281002,-0.995363
6357.0,0.782391,0.293039,-0.996999
6358.0,0.778462,0.305031,-0.998281
6359.0,0.774503,0.316974,-0.999208
6360.0,0.770513,0.328867,-0.999781
6361.0,0.766493,0.340708,-0.999998
6362.0,0.762443,0.352495,-0.99986
6363.0,0.758362,0.364227,-0.999366
6364.0,0.754251,0.375901,-0.998518
6365.0,0.750111,0.387516,-0.997314
6366.0,0.745941,0.399069,-0.995757
6367.0,0.741742,0.41056,-0.993845
6368.0,0.737513,0.421985,-0.991581
6369.0,0.733255,0.433345,-0.988964
6370.0,0.728969,0.444635,-0.985996
6371.0,0.724653,0.455856,-0.982678
6372.0,0.720309,0.467004,-0.97901
6373.0,0.715936,0.478079,-0.974994
6374.0,0.711536,0.489078,-0.970633
6375.0,0.707107,0.5,-0.965926
6376.0,0.70265,0.510843,-0.960876
6377.0,0.698165,0.521605,-0.955485
6378.0,0.693653,0.532285,-0.949754
6379.0,0.689114,0.542881,-0.943686
6380.0,0.684547,0.553392,-0.937282
6381.0,0.679953,0.563814,-0.930545
6382.0,0.675333,0.574148,-0.923478
6383.0,0.670686,0.584391,-0.916083
6384.0,0.666012,0.594542,-0.908362
6385.0,0.661312,0.604599,-0.900319
6386.0,0.656586,0.614561,-0.891955
6387.0,0.651834,0.624425,-0.883275
6388.0,0.647056,0.634191,-0.874281
6389.0,0.642253,0.643857,-0.864976
6390.0,0.637424,0.653421,-0.855364
6391.0,0.63257,0.662881,-0.845448
6392.0,0.627691,0.672238,-0.835232
6393.0,0.622788,0.681488,-0.824719
6394.0,0.61786,0.69063,-0.813913
6395.0,0.612907,0.699663,-0.802817
6396.0,0.60793,0.708586,-0.791437
6397.0,0.60293,0.717397,-0.779775
6398.0,0.597905,0.726095,-0.767836
6399.0,0.592857,0.734678,-0.755625
6400.0,0.587785,0.743145,-0.743145
6401.0,0.58269,0.751494,-0.730401
6402.0,0.577573,0.759725,-0.717397
6403.0,0.572432,0.767836,-0.704139
6404.0,0.567269,0.775826,-0.69063
6405.0,0.562083,0.783693,-0.676876
6406.0,0.556876,0.791437,-0.662881
6407.0,0.551646,0.799055,-0.648651
6408.0,0.546394,0.806548,-0.634191
6409.0,0.541121,0.813913,-0.619505
6410.0,0.535827,0.821149,-0.604599
6411.0,0.530511,0.828256,-0.589478
6412.0,0.525175,0.835232,-0.574148
6413.0,0.519817,0.842076,-0.558614
6414.0,0.51444,0.848787,-0.542881
6415.0,0.509041,0.855364,-0.526956
