时间戳,输入,输出
108470.0,0.374722,-0.047168
108480.0,0.302892,-0.043213
108490.0,0.229279,-0.039009
108500.0,0.154311,-0.034579
108510.0,0.078426,-0.029949
108520.0,0.002065,-0.025148
108530.0,-0.074326,-0.020203
108540.0,-0.1503,-0.015143
108550.0,-0.225412,-0.009998
108560.0,-0.299223,-0.004798
108570.0,-0.371299,0.000427
108580.0,-0.441217,0.005646
108590.0,-0.508567,0.010828
108600.0,-0.572951,0.015943
108610.0,-0.633991,0.020961
108620.0,-0.691324,0.025852
108630.0,-0.744614,0.030587
108640.0,-0.793543,0.03514
108650.0,-0.837821,0.039482
108660.0,-0.877185,0.043589
108670.0,-0.9114,0.047436
108680.0,-0.940262,0.051001
108690.0,-0.963595,0.054263
108700.0,-0.981261,0.057203
108710.0,-0.993149,0.059803
108720.0,-0.999187,0.062048
108730.0,-0.999334,0.063924
108740.0,-0.993587,0.065422
108750.0,-0.981973,0.066532
108760.0,-0.964559,0.067248
108770.0,-0.941443,0.067565
108780.0,-0.912758,0.067481
108790.0,-0.878669,0.066998
108800.0,-0.839374,0.066119
108810.0,-0.795102,0.064847
108820.0,-0.746113,0.063192
108830.0,-0.692693,0.061164
108840.0,-0.635155,0.058773
108850.0,-0.573838,0.056035
108860.0,-0.509102,0.052966
108870.0,-0.441331,0.049583
108880.0,-0.370924,0.045909
108890.0,-0.298297,0.041963
108900.0,-0.223881,0.037771
108910.0,-0.148116,0.033356
108920.0,-0.071454,0.028746
108930.0,0.005652,0.023967
108940.0,0.082742,0.019049
108950.0,0.159357,0.014021
108960.0,0.235039,0.008912
108970.0,0.309338,0.003754
108980.0,0.381809,-0.001424
108990.0,0.452017,-0.006589
109000.0,0.519544,-0.011711
109010.0,0.583982,-0.01676
109020.0,0.644946,-0.021705
109030.0,0.702068,-0.026516
109040.0,0.755004,-0.031166
109050.0,0.803433,-0.035625
109060.0,0.847065,-0.039867
109070.0,0.885632,-0.043868
109080.0,0.918902,-0.047602
109090.0,0.94667,-0.051048
109100.0,0.968767,-0.054184
109110.0,0.985055,-0.056993
109120.0,0.995434,-0.059457
109130.0,0.999837,-0.061562
109140.0,0.998232,-0.063294
109150.0,0.990627,-0.064644
109160.0,0.977061,-0.065604
109170.0,0.957613,-0.066167
109180.0,0.932396,-0.066332
109190.0,0.901558,-0.066095
109200.0,0.86528,-0.06546
109210.0,0.823778,-0.06443
109220.0,0.777298,-0.063012
109230.0,0.726117,-0.061213
109240.0,0.670542,-0.059046
109250.0,0.610903,-0.056523
109260.0,0.54756,-0.053659
109270.0,0.480893,-0.050472
109280.0,0.411302,-0.046982
109290.0,0.339206,-0.04321
109300.0,0.26504,-0.039178
109310.0,0.189253,-0.034911
109320.0,0.112301,-0.030435
109330.0,0.034651,-0.025777
109340.0,-0.043228,-0.020966
109350.0,-0.120862,-0.016031
109360.0,-0.19778,-0.011002
109370.0,-0.273514,-0.005909
109380.0,-0.347605,-0.000784
109390.0,-0.419599,0.004342
109400.0,-0.489058,0.009439
109410.0,-0.555558,0.014474
109420.0,-0.618692,0.019418
109430.0,-0.678072,0.02424
109440.0,-0.733335,0.02891
109450.0,-0.784141,0.033401
109460.0,-0.830177,0.037685
109470.0,-0.871159,0.041735
109480.0,-0.906833,0.045527
109490.0,-0.936977,0.049038
109500.0,-0.961404,0.052247
109510.0,-0.979961,0.055134
109520.0,-0.99253,0.057681
109530.0,-0.999029,0.059872
109540.0,-0.999416,0.061695
109550.0,-0.993682,0.063138
109560.0,-0.98186,0.064193
109570.0,-0.964018,0.064853
109580.0,-0.94026,0.065114
109590.0,-0.910729,0.064975
109600.0,-0.875601,0.064436
109610.0,-0.835089,0.063502
109620.0,-0.789437,0.062177
109630.0,-0.738923,0.06047
109640.0,-0.683854,0.058392
109650.0,-0.624566,0.055956
109660.0,-0.56142,0.053176
109670.0,-0.494803,0.05007
109680.0,-0.425122,0.046657
109690.0,-0.352806,0.042959
109700.0,-0.278297,0.038998
109710.0,-0.202055,0.034798
109720.0,-0.124548,0.030387
109730.0,-0.046255,0.02579
109740.0,0.032342,0.021037
109750.0,0.110758,0.016157
109760.0,0.188507,0.01118
109770.0,0.265107,0.006138
109780.0,0.340085,0.001061
109790.0,0.412974,-0.00402
109800.0,0.483322,-0.009071
109810.0,0.55069,-0.014063
109820.0,0.614661,-0.018965
109830.0,0.674833,-0.023744
109840.0,0.730831,-0.028374
109850.0,0.782305,-0.032823
109860.0,0.828931,-0.037065
109870.0,0.870417,-0.041074
109880.0,0.906502,-0.044823
109890.0,0.936956,-0.048291
109900.0,0.961586,-0.051456
109910.0,0.980236,-0.054297
109920.0,0.992785,-0.056798
109930.0,0.99915,-0.058943
109940.0,0.999288,-0.060718
109950.0,0.993193,-0.062112
109960.0,0.980899,-0.063117
109970.0,0.962478,-0.063727
109980.0,0.938042,-0.063937
109990.0,0.907739,-0.063747
110000.0,0.871755,-0.063159
110010.0,0.830309,-0.062174
110020.0,0.783659,-0.060801
110030.0,0.732092,-0.059047
110040.0,0.675929,-0.056925
110050.0,0.615517,-0.054446
110060.0,0.551233,-0.051627
110070.0,0.483476,-0.048486
110080.0,0.412671,-0.045042
110090.0,0.339259,-0.041317
110100.0,0.263699,-0.037335
110110.0,0.186465,-0.033121
110120.0,0.108041,-0.028701
110130.0,0.02892,-0.024103
110140.0,-0.050402,-0.019356
110150.0,-0.129424,-0.014491
110160.0,-0.20765,-0.009538
110170.0,-0.284585,-0.004528
110180.0,-0.359744,0.000508
110190.0,-0.432651,0.005536
110200.0,-0.502846,0.010527
110210.0,-0.569883,0.015447
110220.0,-0.633336,0.020266
110230.0,-0.692802,0.024953
110240.0,-0.747903,0.02948
110250.0,-0.798287,0.033816
110260.0,-0.843632,0.037935
110270.0,-0.883647,0.041811
110280.0,-0.918076,0.045419
110290.0,-0.946697,0.048736
110300.0,-0.969323,0.051741
110310.0,-0.985808,0.054416
110320.0,-0.996042,0.056743
110330.0,-0.999957,0.058707
110340.0,-0.997522,0.060297
110350.0,-0.98875,0.061502
110360.0,-0.973692,0.062315
110370.0,-0.952438,0.06273
110380.0,-0.925121,0.062745
110390.0,-0.891908,0.06236
110400.0,-0.853009,0.061577
110410.0,-0.808667,0.060402
110420.0,-0.759161,0.058843
110430.0,-0.704802,0.056908
110440.0,-0.645935,0.054612
110450.0,-0.582932,0.051967
110460.0,-0.516192,0.048992
110470.0,-0.446139,0.045706
110480.0,-0.373219,0.042129
110490.0,-0.297895,0.038285
110500.0,-0.220649,0.034198
110510.0,-0.141973,0.029895
110520.0,-0.062369,0.025403
110530.0,0.017652,0.020751
110540.0,0.097578,0.015969
110550.0,0.176898,0.011088
110560.0,0.2551,0.006139
110570.0,0.331684,0.001154
110580.0,0.406155,-0.003835
110590.0,0.478035,-0.008796
110600.0,0.546859,-0.013697
110610.0,0.612183,-0.018506
110620.0,0.673584,-0.023193
110630.0,0.730664,-0.027727
110640.0,0.783053,-0.032079
110650.0,0.83041,-0.036221
110660.0,0.872427,-0.040127
110670.0,0.908829,-0.04377
110680.0,0.939376,-0.047129
110690.0,0.963869,-0.05018
110700.0,0.982145,-0.052905
110710.0,0.994081,-0.055285
110720.0,0.999595,-0.057306
110730.0,0.998649,-0.058955
110740.0,0.991243,-0.06022
110750.0,0.977421,-0.061095
110760.0,0.957268,-0.061572
110770.0,0.93091,-0.06165
110780.0,0.898513,-0.061327
110790.0,0.860284,-0.060607
110800.0,0.816467,-0.059493
110810.0,0.767342,-0.057993
110820.0,0.713223,-0.056117
110830.0,0.65446,-0.053878
110840.0,0.591431,-0.051289
110850.0,0.524542,-0.048368
110860.0,0.454227,-0.045134
110870.0,0.38094,-0.041608
110880.0,0.305156,-0.037813
110890.0,0.227367,-0.033774
110900.0,0.148078,-0.029518
110910.0,0.067807,-0.025071
110920.0,-0.012926,-0.020464
110930.0,-0.093592,-0.015727
110940.0,-0.173666,-0.010889
110950.0,-0.252625,-0.005984
110960.0,-0.329951,-0.001043
110970.0,-0.405138,0.003901
110980.0,-0.477692,0.008816
110990.0,-0.547138,0.01367
111000.0,-0.613018,0.018432
111010.0,-0.674899,0.023069
111020.0,-0.732372,0.027551
111030.0,-0.785057,0.03185
111040.0,-0.832606,0.035936
111050.0,-0.874703,0.039783
111060.0,-0.911069,0.043366
111070.0,-0.941459,0.046662
111080.0,-0.965672,0.049648
111090.0,-0.983542,0.052305
111100.0,-0.994948,0.054616
111110.0,-0.999811,0.056565
111120.0,-0.998095,0.05814
111130.0,-0.989805,0.05933
111140.0,-0.974992,0.060128
111150.0,-0.95375,0.060529
111160.0,-0.926213,0.060529
111170.0,-0.892559,0.06013
111180.0,-0.853006,0.059333
111190.0,-0.807811,0.058144
111200.0,-0.75727,0.056572
111210.0,-0.701711,0.054626
111220.0,-0.6415,0.052319
111230.0,-0.57703,0.049667
111240.0,-0.508727,0.046688
111250.0,-0.43704,0.043402
111260.0,-0.36244,0.039829
111270.0,-0.285422,0.035995
111280.0,-0.206493,0.031924
111290.0,-0.126176,0.027644
111300.0,-0.045003,0.023184
111310.0,0.036487,0.018572
111320.0,0.117754,0.013839
111330.0,0.198256,0.009018
111340.0,0.277459,0.00414
111350.0,0.354835,-0.000762
111360.0,0.429866,-0.005656
111370.0,0.502053,-0.010508
111380.0,0.570912,-0.015288
111390.0,0.635982,-0.019961
111400.0,0.696826,-0.024499
111410.0,0.753036,-0.028869
111420.0,0.804233,-0.033044
111430.0,0.850073,-0.036994
111440.0,0.890244,-0.040695
111450.0,0.924476,-0.04412
111460.0,0.952534,-0.047248
111470.0,0.974227,-0.050057
111480.0,0.989405,-0.052528
111490.0,0.997963,-0.054646
111500.0,0.999837,-0.056395
111510.0,0.995012,-0.057765
111520.0,0.983515,-0.058746
111530.0,0.965418,-0.059331
111540.0,0.940838,-0.059518
111550.0,0.909936,-0.059304
111560.0,0.872915,-0.058691
111570.0,0.83002,-0.057683
111580.0,0.781534,-0.056288
111590.0,0.727781,-0.054515
111600.0,0.669118,-0.052375
111610.0,0.605936,-0.049884
111620.0,0.538659,-0.047058
111630.0,0.467737,-0.043916
111640.0,0.393645,-0.04048
111650.0,0.316881,-0.036773
111660.0,0.237961,-0.032819
111670.0,0.157416,-0.028647
111680.0,0.07579,-0.024284
111690.0,-0.006367,-0.019759
111700.0,-0.0885,-0.015104
111710.0,-0.170053,-0.010349
111720.0,-0.250475,-0.005528
111730.0,-0.329219,-0.000673
111740.0,-0.405751,0.004184
111750.0,-0.479552,0.009009
111760.0,-0.550119,0.013769
111770.0,-0.616971,0.018433
111780.0,-0.679653,0.022968
111790.0,-0.737735,0.027344
111800.0,-0.79082,0.03153
111810.0,-0.838544,0.0355
111820.0,-0.880578,0.039225
111830.0,-0.916634,0.04268
111840.0,-0.946461,0.045842
111850.0,-0.969852,0.048689
111860.0,-0.986644,0.051202
111870.0,-0.996717,0.053364
111880.0,-0.999999,0.055161
111890.0,-0.996461,0.056579
111900.0,-0.986124,0.057609
111910.0,-0.969054,0.058245
111920.0,-0.945362,0.058483
111930.0,-0.915205,0.05832
111940.0,-0.878786,0.057757
111950.0,-0.836349,0.0568
111960.0,-0.78818,0.055454
111970.0,-0.734605,0.053729
111980.0,-0.675987,0.051636
111990.0,-0.612724,0.049191
112000.0,-0.545247,0.046409
112010.0,-0.474016,0.043311
112020.0,-0.399516,0.039917
112030.0,-0.322257,0.036252
112040.0,-0.242767,0.032339
112050.0,-0.161591,0.028207
112060.0,-0.079286,0.023883
112070.0,0.003583,0.019398
112080.0,0.086447,0.014782
112090.0,0.168735,0.010068
112100.0,0.249879,0.005287
112110.0,0.329321,0.000473
112120.0,0.406512,-0.004341
112130.0,0.480917,-0.009121
112140.0,0.552021,-0.013835
112150.0,0.619332,-0.01845
112160.0,0.682382,-0.022935
112170.0,0.740733,-0.027258
112180.0,0.793977,-0.031389
112190.0,0.841744,-0.0353
112200.0,0.883699,-0.038963
112210.0,0.919547,-0.042354
112220.0,0.949037,-0.045449
112230.0,0.97196,-0.048227
112240.0,0.988151,-0.050668
112250.0,0.997495,-0.052755
112260.0,0.999922,-0.054474
112270.0,0.995409,-0.055814
112280.0,0.983985,-0.056764
112290.0,0.965722,-0.057319
112300.0,0.940744,-0.057475
112310.0,0.90922,-0.05723
112320.0,0.871364,-0.056587
112330.0,0.827435,-0.05555
112340.0,0.777735,-0.054126
112350.0,0.722606,-0.052326
112360.0,0.662429,-0.050161
112370.0,0.59762,-0.047648
112380.0,0.528627,-0.044804
112390.0,0.45593,-0.041649
112400.0,0.380033,-0.038204
112410.0,0.301463,-0.034495
112420.0,0.220769,-0.030547
112430.0,0.138513,-0.026387
112440.0,0.05527,-0.022046
112450.0,-0.02838,-0.017553
112460.0,-0.11185,-0.012941
112470.0,-0.194556,-0.00824
112480.0,-0.275918,-0.003485
112490.0,-0.355363,0.001291
112500.0,-0.432335,0.006055
112510.0,-0.506291,0.010773
112520.0,-0.576709,0.015412
112530.0,-0.643093,0.019939
112540.0,-0.704973,0.024323
112550.0,-0.761912,0.028533
112560.0,-0.813505,0.032538
112570.0,-0.859386,0.036312
112580.0,-0.899227,0.039827
112590.0,-0.932744,0.043059
112600.0,-0.959697,0.045985
112610.0,-0.979891,0.048584
112620.0,-0.993178,0.050838
112630.0,-0.999461,0.052731
112640.0,-0.998689,0.05425
112650.0,-0.990865,0.055385
112660.0,-0.976037,0.056126
112670.0,-0.954307,0.05647
112680.0,-0.925822,0.056414
112690.0,-0.89078,0.055958
112700.0,-0.849425,0.055106
112710.0,-0.802045,0.053863
112720.0,-0.748971,0.052239
112730.0,-0.690576,0.050245
112740.0,-0.62727,0.047896
112750.0,-0.559499,0.045208
112760.0,-0.48774,0.042201
112770.0,-0.412502,0.038895
112780.0,-0.334316,0.035316
112790.0,-0.253735,0.031487
112800.0,-0.171332,0.027436
112810.0,-0.08769,0.023193
112820.0,-0.003406,0.018788
112830.0,0.080923,0.014251
112840.0,0.164694,0.009616
112850.0,0.247311,0.004916
112860.0,0.328183,0.000183
112870.0,0.406732,-0.004547
112880.0,0.482396,-0.009242
112890.0,0.554633,-0.013867
112900.0,0.622924,-0.01839
112910.0,0.686778,-0.022778
112920.0,0.745736,-0.027
112930.0,0.799373,-0.031026
112940.0,0.847301,-0.034826
112950.0,0.889172,-0.038374
112960.0,0.924683,-0.041645
112970.0,0.953575,-0.044614
112980.0,0.975636,-0.047261
112990.0,0.990703,-0.049566
113000.0,0.998663,-0.051514
113010.0,0.999454,-0.05309
113020.0,0.993065,-0.054282
113030.0,0.979538,-0.055084
113040.0,0.958964,-0.055488
113050.0,0.931488,-0.055492
113060.0,0.897301,-0.055096
113070.0,0.856645,-0.054303
113080.0,0.809809,-0.053119
113090.0,0.757126,-0.051552
113100.0,0.698972,-0.049614
113110.0,0.635763,-0.04732
113120.0,0.567951,-0.044684
113130.0,0.496022,-0.041728
113140.0,0.420494,-0.038471
113150.0,0.34191,-0.034939
113160.0,0.260836,-0.031156
113170.0,0.177856,-0.02715
113180.0,0.09357,-0.022949
113190.0,0.008588,-0.018586
113200.0,-0.076477,-0.01409
113210.0,-0.161007,-0.009496
113220.0,-0.244388,-0.004835
113230.0,-0.326017,-0.000143
113240.0,-0.405298,0.004547
113250.0,-0.481655,0.009201
113260.0,-0.554531,0.013785
113270.0,-0.623394,0.018265
113280.0,-0.68774,0.022609
113290.0,-0.747099,0.026785
113300.0,-0.801036,0.030764
113310.0,-0.849152,0.034515
113320.0,-0.891095,0.038012
113330.0,-0.926555,0.041229
113340.0,-0.955267,0.044143
113350.0,-0.977019,0.046733
113360.0,-0.991646,0.048979
113370.0,-0.999038,0.050866
113380.0,-0.999134,0.052379
113390.0,-0.99193,0.053508
113400.0,-0.977472,0.054245
113410.0,-0.955862,0.054583
113420.0,-0.927253,0.054522
113430.0,-0.89185,0.054061
113440.0,-0.849906,0.053203
113450.0,-0.801725,0.051956
113460.0,-0.747656,0.050329
113470.0,-0.688091,0.048332
113480.0,-0.623464,0.045983
113490.0,-0.554245,0.043296
113500.0,-0.48094,0.040293
113510.0,-0.404084,0.036996
113520.0,-0.32424,0.033429
113530.0,-0.241993,0.029618
113540.0,-0.157947,0.025591
113550.0,-0.072719,0.021378
113560.0,0.013065,0.017011
113570.0,0.098772,0.012521
113580.0,0.18377,0.007942
113590.0,0.267433,0.003307
113600.0,0.349141,-0.001348
113610.0,0.428292,-0.005991
113620.0,0.504297,-0.010586
113630.0,0.576595,-0.0151
113640.0,0.644646,-0.019499
113650.0,0.707947,-0.02375
113660.0,0.766024,-0.027823
113670.0,0.818444,-0.031686
113680.0,0.864816,-0.035312
113690.0,0.904791,-0.038673
113700.0,0.938069,-0.041745
113710.0,0.964398,-0.044505
113720.0,0.983579,-0.046932
113730.0,0.995464,-0.049009
113740.0,0.999959,-0.05072
113750.0,0.997026,-0.052052
113760.0,0.986682,-0.052997
113770.0,0.968999,-0.053545
113780.0,0.944103,-0.053695
113790.0,0.912174,-0.053444
113800.0,0.873446,-0.052795
113810.0,0.828202,-0.051753
113820.0,0.776775,-0.050325
113830.0,0.719544,-0.048522
113840.0,0.656932,-0.046358
113850.0,0.589403,-0.043849
113860.0,0.517457,-0.041014
113870.0,0.441629,-0.037874
113880.0,0.362483,-0.034452
113890.0,0.280608,-0.030776
113900.0,0.196616,-0.026871
113910.0,0.111132,-0.022767
113920.0,0.024797,-0.018496
113930.0,-0.061743,-0.014089
113940.0,-0.147841,-0.009579
113950.0,-0.23285,-0.005
113960.0,-0.316132,-0.000387
113970.0,-0.397061,0.004226
113980.0,-0.475026,0.008804
113990.0,-0.549442,0.013312
114000.0,-0.619745,0.017717
114010.0,-0.685405,0.021986
114020.0,-0.745925,0.026086
114030.0,-0.800845,0.029987
114040.0,-0.849748,0.033659
114050.0,-0.892261,0.037075
114060.0,-0.92806,0.040208
114070.0,-0.956871,0.043036
114080.0,-0.97847,0.045537
114090.0,-0.992691,0.047692
114100.0,-0.99942,0.049485
114110.0,-0.998602,0.050902
114120.0,-0.990237,0.051933
114130.0,-0.974385,0.052571
114140.0,-0.951158,0.05281
114150.0,-0.920729,0.052648
114160.0,-0.883322,0.052087
114170.0,-0.839216,0.051132
114180.0,-0.78874,0.04979
114190.0,-0.732273,0.04807
114200.0,-0.67024,0.045987
114210.0,-0.603106,0.043555
114220.0,-0.531378,0.040794
114230.0,-0.455598,0.037725
114240.0,-0.376339,0.034371
114250.0,-0.294201,0.030757
114260.0,-0.209806,0.026912
114270.0,-0.123795,0.022864
114280.0,-0.036822,0.018645
114290.0,0.050452,0.014287
114300.0,0.137361,0.009822
114310.0,0.223243,0.005286
114320.0,0.307442,0.000713
114330.0,0.389314,-0.003863
114340.0,0.468233,-0.008406
114350.0,0.543595,-0.012882
114360.0,0.61482,-0.017256
114370.0,0.681362,-0.021495
114380.0,0.742709,-0.025567
114390.0,0.798387,-0.029439
114400.0,0.847966,-0.033084
114410.0,0.891062,-0.036472
114420.0,0.927342,-0.039578
114430.0,0.956521,-0.042378
114440.0,0.978371,-0.044851
114450.0,0.99272,-0.046978
114460.0,0.999453,-0.048742
114470.0,0.998511,-0.05013
114480.0,0.989898,-0.051131
114490.0,0.973674,-0.051738
114500.0,0.949958,-0.051946
114510.0,0.918929,-0.051754
114520.0,0.880819,-0.051164
114530.0,0.835917,-0.050179
114540.0,0.784565,-0.048807
114550.0,0.727154,-0.04706
114560.0,0.664123,-0.044951
114570.0,0.595953,-0.042496
114580.0,0.523168,-0.039714
114590.0,0.446326,-0.036628
114600.0,0.366019,-0.033259
114610.0,0.282864,-0.029636
114620.0,0.197502,-0.025786
114630.0,0.110593,-0.021739
114640.0,0.022809,-0.017526
114650.0,-0.065173,-0.01318
114660.0,-0.15267,-0.008735
114670.0,-0.239004,-0.004225
114680.0,-0.323504,0.000314
114690.0,-0.405514,0.004848
114700.0,-0.484396,0.009342
114710.0,-0.559535,0.013759
114720.0,-0.630344,0.018066
114730.0,-0.69627,0.02223
114740.0,-0.756798,0.026218
114750.0,-0.811453,0.029999
114760.0,-0.859804,0.033543
114770.0,-0.901473,0.036824
114780.0,-0.936128,0.039815
114790.0,-0.963496,0.042493
114800.0,-0.983358,0.044838
114810.0,-0.995553,0.046831
114820.0,-0.999982,0.048456
114830.0,-0.996604,0.049702
114840.0,-0.985441,0.050558
114850.0,-0.966574,0.051018
114860.0,-0.940145,0.051078
114870.0,-0.906357,0.050738
114880.0,-0.865467,0.05
114890.0,-0.817793,0.048872
114900.0,-0.763701,0.04736
114910.0,-0.703613,0.045478
114920.0,-0.637994,0.043241
114930.0,-0.567355,0.040665
114940.0,-0.492249,0.037772
114950.0,-0.41326,0.034583
114960.0,-0.331007,0.031125
114970.0,-0.246134,0.027425
114980.0,-0.159307,0.023511
114990.0,-0.071206,0.019414
115000.0,0.017474,0.015168
115010.0,0.106038,0.010804
115020.0,0.193787,0.006359
115030.0,0.280029,0.001866
115040.0,0.364083,-0.002638
115050.0,0.445285,-0.007118
115060.0,0.522992,-0.011539
115070.0,0.596588,-0.015865
115080.0,0.665489,-0.020064
115090.0,0.729147,-0.0241
115100.0,0.787056,-0.027943
115110.0,0.838753,-0.031562
115120.0,0.883825,-0.034929
115130.0,0.921911,-0.038016
115140.0,0.952704,-0.0408
115150.0,0.975955,-0.043258
115160.0,0.991476,-0.045371
115170.0,0.999136,-0.047122
115180.0,0.99887,-0.048498
115190.0,0.990675,-0.049487
115200.0,0.974611,-0.050082
115210.0,0.950799,-0.050279
115220.0,0.919423,-0.050075
115230.0,0.880729,-0.049472
115240.0,0.835017,-0.048476
115250.0,0.782649,-0.047094
115260.0,0.724035,-0.045337
115270.0,0.65964,-0.04322
115280.0,0.589971,-0.04076
115290.0,0.515582,-0.037975
115300.0,0.437062,-0.03489
115310.0,0.355035,-0.031527
115320.0,0.270154,-0.027915
115330.0,0.183095,-0.024082
115340.0,0.094553,-0.020059
115350.0,0.005234,-0.015878
115360.0,-0.084147,-0.011573
115370.0,-0.172875,-0.007178
